Burned_Class,Elevation_m,Slope_deg,Aspect_deg,Longitude,Latitude
Burned,3466,24.62,233.09,-73.96062221591768,-13.606243440117488
Burned,3620,26.94,197.15,-74.00266337121447,-13.560429360627388
Burned,3555,27.18,161.07,-73.98811066361174,-13.572556616963006
Burned,3071,30.59,189.73,-74.00401084414065,-13.587109324565738
Burned,4087,14.28,259.0,-73.95334586211631,-13.55045806097366
Burned,4179,11.71,242.06,-73.95145940001966,-13.547763115121306
Burned,3924,33.06,174.13,-73.95711878630961,-13.588187302906682
Burned,3291,34.41,186.98,-73.99754297409498,-13.584144884128143
Burned,3632,24.39,227.28,-74.00347185497017,-13.559890371456909
Burned,4097,16.92,217.03,-73.95334586211631,-13.549919071803195
Burned,3849,32.5,255.28,-73.95873575382103,-13.592499216270447
Burned,3245,26.23,189.73,-73.99808196326546,-13.584683873298609
Burned,3201,7.62,194.42,-73.98649369610033,-13.589265281247627
Burned,3821,24.43,261.81,-73.96035272133244,-13.586570335395258
Burned,3495,32.13,132.07,-74.01506012213532,-13.563932790235448
Burned,3205,27.68,189.13,-74.002124382044,-13.584414378713383
Burned,3670,18.08,246.63,-74.00347185497017,-13.55665643643409
Burned,3445,30.87,167.12,-73.99969893077687,-13.569322681940172
Burned,3523,20.09,193.16,-74.00805326291919,-13.560159866042149
Burned,4095,15.37,122.0,-73.94687799207065,-13.580371959934844
Burned,4156,20.69,298.13,-73.95145940001966,-13.55045806097366
Burned,3632,24.39,227.28,-74.00320236038495,-13.559890371456909
Burned,3273,5.98,140.55,-74.02395344344811,-13.565819252332098
Burned,4168,19.27,270.0,-73.95199838919012,-13.547224125950827
Burned,3459,24.79,147.26,-74.0058973062373,-13.572017627792526
Burned,3506,21.77,106.48,-74.00616680082254,-13.570939649451581
Burned,4118,16.92,217.03,-73.95604080796866,-13.55665643643409
Burned,4190,23.6,332.78,-73.95334586211631,-13.561237844383093
Burned,4183,23.37,309.57,-73.95334586211631,-13.55396149058172
Burned,4161,24.47,309.8,-73.95307636753107,-13.55288351224079
Burned,3649,30.59,189.73,-74.002124382044,-13.560159866042149
Burned,3164,20.4,209.5,-74.00077690911782,-13.586300840810033
Burned,3516,27.44,194.87,-73.95900524840626,-13.605704450947009
Burned,3535,27.12,228.41,-73.96277817259956,-13.60193152675371
Burned,3880,30.69,287.46,-73.95792727006531,-13.591690732514742
Burned,3558,19.62,177.32,-73.99619550116881,-13.570131165695877
Burned,3538,10.48,195.67,-74.006705789993,-13.559620876871683
Burned,4177,13.73,242.37,-73.95145940001966,-13.548032609706532
Burned,3585,19.95,119.37,-74.0058973062373,-13.556925931019315
Burned,4155,14.53,244.08,-73.95226788377536,-13.548032609706532
Burned,4068,28.18,302.95,-73.95469333504249,-13.55261401765555
Burned,3513,19.78,172.01,-74.00913124126014,-13.560429360627388
Burned,3343,29.14,292.18,-74.01398214379438,-13.569861671110637
Burned,4167,19.56,242.9,-73.95226788377536,-13.546146147609882
Burned,3423,10.48,195.67,-73.97679189103182,-13.594924667537576
Burned,3489,24.36,293.16,-74.01506012213532,-13.559890371456909
Burned,3492,28.99,305.76,-73.99646499575404,-13.576599035741545
Burned,3552,25.96,183.92,-74.00778376833395,-13.559620876871683
Burned,4159,25.36,298.56,-73.95388485128677,-13.55396149058172
Burned,3796,27.49,262.85,-73.99377004990168,-13.563932790235448
Burned,3710,35.81,203.1,-73.97086301015663,-13.568244703599227
Burned,4186,26.77,300.89,-73.96196968884385,-13.547493620536066
Burned,3899,28.83,266.63,-73.99215308239027,-13.559620876871683
Burned,3978,24.67,295.02,-73.99134459863457,-13.545068169268937
Burned,3355,26.08,210.69,-74.0164075950615,-13.568244703599227
Burned,4148,13.39,237.05,-73.95226788377536,-13.548571598877011
Burned,3605,28.93,174.81,-73.98918864195268,-13.572017627792526
Burned,3859,31.0,300.78,-73.95819676465055,-13.591421237929517
Burned,4172,30.33,298.06,-73.96223918342909,-13.547493620536066
Burned,3613,13.35,114.16,-74.00562781165206,-13.555578458093144
Burned,3228,28.36,209.58,-74.01182618711249,-13.576599035741545
Burned,3244,37.05,199.33,-74.00239387662923,-13.583875389542904
Burned,4061,24.81,304.07,-73.95442384045725,-13.551805533899845
Burned,4093,5.78,279.21,-73.99053611487885,-13.492247230562718
Burned,4202,22.4,306.1,-73.95226788377536,-13.553422501411255
Burned,3563,28.34,196.14,-74.01559911130579,-13.546954631365601
Burned,3500,38.46,336.52,-73.99592600658357,-13.576329541156305
Burned,4194,16.15,246.96,-73.95065091626395,-13.548032609706532
Burned,3334,30.31,255.57,-74.0142516383796,-13.569592176525411
Burned,3558,21.95,147.51,-74.01101770335679,-13.558542898530739
Burned,4124,25.55,141.17,-73.95657979713914,-13.54884109346225
Burned,3491,13.16,273.97,-73.96816806430428,-13.59815860256041
Burned,3895,38.96,288.68,-73.95765777548009,-13.591421237929517
Burned,3474,31.79,128.82,-74.01371264920914,-13.562315822724038
Burned,4072,19.43,233.38,-73.95307636753107,-13.594116183781871
Burned,3556,19.79,223.96,-74.00859225208966,-13.559351382286444
Burned,3548,28.66,156.67,-74.00724477916349,-13.559620876871683
Burned,4158,16.78,263.83,-73.95226788377536,-13.547224125950827
Burned,3758,25.83,266.16,-74.0013158982883,-13.556925931019315
Burned,4021,9.84,253.74,-73.98218178273655,-13.536713837126634
Burned,4168,23.96,295.92,-73.95307636753107,-13.553153006826015
Burned,3535,22.52,242.07,-73.95819676465055,-13.605704450947009
Burned,4091,23.47,94.28,-73.94337456246258,-13.581449938275789
Burned,3459,51.37,273.71,-74.01532961672055,-13.559081887701204
Burned,3462,11.2,229.17,-73.97409694517947,-13.593577194611392
Burned,4115,4.71,126.09,-73.94445254080352,-13.576060046571065
Burned,3490,22.85,261.16,-74.01479062755008,-13.557195425604554
Burned,4138,28.63,317.85,-73.95280687294584,-13.551805533899845
Burned,4222,29.52,13.6,-73.99403954448692,-13.514076291966823
Burned,3844,22.69,222.63,-73.96735958054857,-13.587648313736203
Burned,3515,19.7,210.78,-73.973557956009,-13.591960227099982
Burned,3544,15.2,146.52,-74.006705789993,-13.559351382286444
Burned,4156,31.79,308.82,-73.96035272133244,-13.544259685513232
Burned,4025,1.33,225.81,-73.94121860578069,-13.581988927446254
Burned,4223,25.36,298.56,-73.95199838919012,-13.58064145452007
Burned,3535,17.12,161.07,-74.00724477916349,-13.559890371456909
Burned,3842,37.62,245.16,-73.95900524840626,-13.591960227099982
Burned,3504,24.4,177.9,-73.9592747429915,-13.606243440117488
Burned,4191,22.69,314.19,-73.9525373783606,-13.553422501411255
Burned,4140,22.04,279.2,-73.95280687294584,-13.546954631365601
Burned,3951,18.75,308.31,-73.99781246868022,-13.497367627682202
Burned,3577,21.13,202.82,-74.01559911130579,-13.546685136780361
Burned,3576,15.34,245.6,-74.00428033872589,-13.560698855212628
Burned,4188,13.89,233.9,-73.95038142167871,-13.54884109346225
Burned,3577,13.1,139.91,-74.00481932789636,-13.562315822724038
Burned,3523,31.69,310.96,-74.01452113296484,-13.560159866042149
Burned,4161,17.25,254.89,-73.95226788377536,-13.546954631365601
Burned,3649,10.49,295.92,-74.0096702304306,-13.553422501411255
Burned,4214,21.26,305.62,-73.95011192709347,-13.5507275555589
Burned,4209,21.5,302.29,-73.94984243250825,-13.549919071803195
Burned,4204,11.12,205.06,-73.95280687294584,-13.5545004797522
Burned,3528,19.29,193.76,-74.0126346708682,-13.566088746917337
Burned,3521,22.3,189.35,-73.99889044702117,-13.567705714428762
Burned,4130,36.93,307.09,-73.95415434587201,-13.553422501411255
Burned,3208,17.96,182.94,-73.98918864195268,-13.589534775832853
Burned,4123,29.02,164.33,-73.95496282962772,-13.55638694184885
Burned,4152,13.73,242.37,-73.95226788377536,-13.548302104291771
Burned,3535,26.35,203.8,-73.95738828089485,-13.607590913043659
Burned,4117,16.18,223.52,-73.95307636753107,-13.549380082632716
Burned,4109,15.66,230.56,-73.95226788377536,-13.593577194611392
Burned,3150,23.27,221.17,-74.00104640370306,-13.586570335395258
Burned,3642,13.35,294.17,-74.00993972501584,-13.553422501411255
Burned,3607,14.93,240.95,-73.96466463469622,-13.59627214046376
Burned,3582,13.99,147.66,-74.0050888224816,-13.562315822724038
Burned,3606,15.72,242.6,-73.96439514011098,-13.596541635048986
Burned,3266,27.1,168.74,-73.99673449033928,-13.584414378713383
Burned,3598,6.9,285.52,-74.006705789993,-13.562046328138798
Burned,3704,31.36,253.01,-74.00239387662923,-13.556925931019315
Burned,3585,27.44,165.13,-74.00751427374871,-13.559081887701204
Burned,4137,28.72,310.55,-73.95307636753107,-13.55207502848507
Burned,3478,34.18,128.3,-74.01479062755008,-13.563932790235448
Burned,4145,25.55,321.17,-73.9525373783606,-13.551805533899845
Burned,4038,17.64,275.84,-73.95496282962772,-13.551805533899845
Burned,3720,24.55,251.4,-74.002124382044,-13.556925931019315
Burned,4172,25.06,301.28,-73.95361535670155,-13.55396149058172
Burned,3230,18.5,275.55,-73.98811066361174,-13.586031346224793
Burned,4181,22.79,287.96,-73.95092041084918,-13.55045806097366
Burned,4171,25.22,325.56,-73.97760037478754,-13.532132429177615
Burned,3456,29.58,183.36,-74.0172160788172,-13.565280263161632
Burned,3589,31.26,230.2,-73.9563103025539,-13.607321418458433
Burned,3569,26.85,187.56,-74.00805326291919,-13.559351382286444
Burned,3575,24.39,227.28,-74.00562781165206,-13.559620876871683
Burned,4043,33.78,302.17,-73.95577131338344,-13.553422501411255
Burned,4183,17.25,254.89,-73.9517288946049,-13.546146147609882
Burned,3625,31.22,195.95,-74.00239387662923,-13.560429360627388
Burned,4123,16.25,218.95,-73.95280687294584,-13.549380082632716
Burned,3278,38.64,187.18,-74.02071950842527,-13.569861671110637
Burned,4135,24.39,302.38,-73.97921734229895,-13.532940912933334
Burned,3599,28.83,180.0,-73.99430903907216,-13.569322681940172
Burned,3871,32.66,290.71,-73.95792727006531,-13.591421237929517
Burned,4181,17.05,257.81,-73.9517288946049,-13.546685136780361
Burned,4110,28.11,314.19,-73.95307636753107,-13.551266544729366
Burned,3554,27.1,191.26,-73.95873575382103,-13.605165461776544
Burned,3481,25.2,175.94,-74.00023791994735,-13.568783692769692
Burned,3485,28.74,256.34,-74.01479062755008,-13.55800390936026
Burned,3384,23.08,198.22,-73.95981373216196,-13.608668891384603
Burned,4163,12.73,253.34,-73.99269207156074,-13.524586580791016
Burned,3921,31.75,173.82,-73.95684929172437,-13.587917808321443
Burned,4189,23.22,11.19,-73.99269207156074,-13.513806797381584
Burned,3535,16.69,270.0,-74.01398214379438,-13.55800390936026
Burned,3836,24.65,151.86,-73.99026662029362,-13.563124306479743
Burned,3507,23.22,191.19,-74.0172160788172,-13.564471779405928
Burned,3403,13.53,151.01,-73.97894784771371,-13.595733151293281
Burned,3995,30.65,115.92,-73.94553051914447,-13.593577194611392
Burned,3973,27.94,250.38,-73.9555018187982,-13.594116183781871
Burned,4137,14.17,247.38,-73.95280687294584,-13.548571598877011
Burned,4155,24.68,299.56,-73.95280687294584,-13.55234452307031
Burned,4106,30.73,292.41,-73.95415434587201,-13.55288351224079
Burned,3468,14.49,215.46,-73.973557956009,-13.593846689196631
Burned,3461,22.84,163.93,-73.99942943619163,-13.569053187354932
Burned,3575,30.16,138.77,-74.006705789993,-13.558542898530739
Burned,3655,19.2,245.27,-74.0029328657997,-13.559351382286444
Burned,4067,25.56,130.02,-73.9563103025539,-13.550188566388421
Burned,3524,30.98,273.09,-74.0142516383796,-13.558273403945499
Burned,4114,4.16,207.22,-73.94418304621828,-13.576060046571065
Burned,3308,17.92,162.0,-74.00428033872589,-13.58091094910531
Burned,3423,28.93,145.08,-74.00616680082254,-13.572826111548231
Burned,4092,22.75,311.02,-73.95361535670155,-13.551266544729366
Burned,3498,16.35,232.63,-73.97032402098617,-13.595194162122816
Burned,3530,18.99,147.85,-74.01128719794201,-13.559620876871683
Burned,3313,30.27,183.27,-73.99511752282787,-13.583066905787199
Burned,4178,18.5,264.45,-73.9517288946049,-13.546954631365601
Burned,4094,23.99,128.2,-73.95657979713914,-13.549649577217956
Burned,3408,37.87,315.05,-74.01829405715814,-13.562585317309278
Burned,3552,22.24,129.3,-74.006705789993,-13.559081887701204
Burned,4095,31.57,296.6,-73.95415434587201,-13.55234452307031
Burned,4149,28.99,305.76,-73.95226788377536,-13.551266544729366
Burned,3339,25.54,109.8,-74.00697528457825,-13.5755210574006
Burned,4077,20.12,90.0,-73.94310506787734,-13.581719432861014
Burned,3507,32.98,166.65,-73.99915994160641,-13.568244703599227
Burned,3666,24.8,198.93,-74.002124382044,-13.559890371456909
Burned,4137,24.31,297.77,-73.95361535670155,-13.55288351224079
Burned,4123,13.39,237.05,-73.95307636753107,-13.549110588047476
Burned,3417,9.92,229.62,-73.97706138561706,-13.595194162122816
Burned,3517,16.66,210.06,-73.97032402098617,-13.59438567836711
Burned,3473,36.82,119.83,-74.01452113296484,-13.563663295650223
Burned,4196,25.43,328.32,-73.95307636753107,-13.561237844383093
Burned,4180,18.01,225.81,-73.95199838919012,-13.545876653024656
Burned,4168,25.7,307.26,-73.95199838919012,-13.551536039314605
Burned,3613,11.54,150.7,-74.00535831706682,-13.555308963507905
Burned,3495,33.44,120.98,-74.0142516383796,-13.562585317309278
Burned,3552,22.2,238.96,-74.00616680082254,-13.559620876871683
Burned,3558,18.09,229.89,-73.95738828089485,-13.607051923873193
Burned,3574,4.24,115.92,-74.00428033872589,-13.561507338968333
Burned,3304,14.52,180.0,-74.00401084414065,-13.58091094910531
Burned,4124,35.98,299.37,-73.95442384045725,-13.553691995996495
Burned,3403,12.64,234.74,-73.99754297409498,-13.579832970764365
Burned,3548,18.78,144.02,-74.01101770335679,-13.558812393115979
Burned,3487,20.3,195.67,-73.95496282962772,-13.610016364310788
Burned,3691,29.81,248.45,-74.00266337121447,-13.55665643643409
Burned,3548,15.52,201.09,-73.99889044702117,-13.567166725258282
Burned,3589,26.16,231.24,-73.95657979713914,-13.607051923873193
Burned,3933,31.87,164.46,-73.95765777548009,-13.588187302906682
Burned,4193,18.09,284.35,-73.95065091626395,-13.5507275555589
Burned,4143,29.07,299.68,-73.95415434587201,-13.553691995996495
Burned,3077,32.35,206.55,-74.00374134955541,-13.587109324565738
Burned,3618,24.43,278.2,-74.00481932789636,-13.557734414775034
Burned,4152,16.89,279.2,-73.9525373783606,-13.547493620536066
Burned,3566,23.81,225.81,-74.00562781165206,-13.559890371456909
Burned,3719,20.44,177.44,-74.00077690911782,-13.559081887701204
Burned,4202,16.89,260.8,-73.95118990543442,-13.546415642195122
Burned,3465,29.7,115.19,-74.01398214379438,-13.562854811894503
Burned,3598,37.46,209.99,-73.95819676465055,-13.604626472606064
Burned,3420,13.17,231.51,-73.97706138561706,-13.594924667537576
Burned,4167,15.34,245.6,-73.95199838919012,-13.547763115121306
Burned,3574,15.93,148.32,-74.0050888224816,-13.562585317309278
Burned,4145,22.2,301.04,-73.95307636753107,-13.55234452307031
Burned,3791,21.3,184.9,-73.99323106073122,-13.564471779405928
Burned,3220,33.7,185.73,-74.00239387662923,-13.584144884128143
Burned,3621,24.37,210.97,-74.00320236038495,-13.560159866042149
Burned,3396,10.76,159.49,-73.97894784771371,-13.59600264587852
Burned,3828,29.12,147.44,-74.00401084414065,-13.536983331711873
Burned,4182,23.81,314.19,-73.95307636753107,-13.553691995996495
Burned,3634,12.51,282.64,-74.00428033872589,-13.557464920189794
Burned,3593,25.08,128.5,-74.0058973062373,-13.55665643643409
Burned,4136,31.92,306.7,-73.95388485128677,-13.553153006826015
Burned,4192,16.78,263.83,-73.95011192709347,-13.549110588047476
Burned,3799,14.93,240.95,-74.00158539287352,-13.537791815467578
Burned,3522,21.3,175.1,-74.00859225208966,-13.560159866042149
Burned,3438,26.48,160.47,-74.00562781165206,-13.572287122377766
Burned,3506,25.96,183.92,-73.95954423757674,-13.605973945532249
Burned,3321,39.56,319.83,-74.01452113296484,-13.570131165695877
Burned,3927,37.49,291.02,-73.95684929172437,-13.589804270418092
Burned,3504,27.41,244.08,-73.9600832267472,-13.605704450947009
Burned,3566,10.57,141.34,-74.00616680082254,-13.558273403945499
Burned,4098,29.84,308.38,-73.95388485128677,-13.55207502848507
Burned,3478,24.8,198.93,-73.95469333504249,-13.610285858896027
Burned,3541,18.42,270.0,-74.01398214379438,-13.558542898530739
Burned,3647,31.0,199.43,-74.00239387662923,-13.560159866042149
Burned,4193,15.66,230.56,-73.95038142167871,-13.548571598877011
Burned,4114,17.11,212.74,-73.95280687294584,-13.549649577217956
Burned,3315,16.32,160.04,-74.00428033872589,-13.58064145452007
Burned,3492,11.33,246.16,-73.97059351557141,-13.595194162122816
Burned,3218,14.33,225.81,-73.98945813653792,-13.588456797491922
Burned,3906,25.64,167.98,-73.95711878630961,-13.588456797491922
Burned,3764,31.27,244.76,-74.0104787141863,-13.517849216160123
Burned,4111,16.35,232.63,-73.95334586211631,-13.549380082632716
Burned,3321,27.34,204.76,-73.99457853365739,-13.583066905787199
Burned,3555,35.95,231.33,-73.95684929172437,-13.607321418458433
Burned,3191,27.68,189.13,-74.00158539287352,-13.584683873298609
Burned,3452,22.4,126.1,-74.01371264920914,-13.562854811894503
Burned,4213,21.67,167.91,-73.99538701741311,-13.515693259478233
Burned,3493,26.37,191.63,-74.0172160788172,-13.564741273991167
Burned,3502,29.04,201.1,-73.95981373216196,-13.605973945532249
Burned,4156,26.16,308.77,-73.95226788377536,-13.551536039314605
Burned,4182,13.39,237.05,-73.95065091626395,-13.54884109346225
Burned,4117,29.41,293.7,-73.95388485128677,-13.55261401765555
Burned,4153,16.35,232.63,-73.9517288946049,-13.549110588047476
Burned,4124,31.0,300.79,-73.95388485128677,-13.55288351224079
Burned,3466,24.62,233.09,-73.96062221591768,-13.605973945532249
Burned,3280,28.38,201.71,-73.99808196326546,-13.584144884128143
Burned,4190,19.95,299.37,-73.95334586211631,-13.55423098516696
Burned,3588,32.08,208.58,-73.95873575382103,-13.604626472606064
Burned,3971,25.63,283.66,-73.9773308802023,-13.561776833553573
Burned,3419,27.33,144.54,-74.00643629540777,-13.57309560613347
Burned,3457,33.07,274.28,-74.01532961672055,-13.558542898530739
Burned,3557,30.34,216.68,-74.01586860589103,-13.546954631365601
Burned,3397,6.74,163.62,-73.98056481522514,-13.59627214046376
Burned,4100,22.4,306.1,-73.95307636753107,-13.550997050144126
Burned,4071,23.63,114.02,-73.95604080796866,-13.549649577217956
Burned,3540,22.19,155.9,-74.00697528457825,-13.559620876871683
Burned,4204,19.66,248.75,-73.95118990543442,-13.546146147609882
Burned,4216,18.86,185.59,-73.99511752282787,-13.515693259478233
Burned,4195,19.43,306.63,-73.95199838919012,-13.55261401765555
Burned,3616,18.6,223.83,-74.002124382044,-13.560698855212628
Burned,4095,29.79,302.49,-73.95469333504249,-13.553422501411255
Burned,3504,14.71,202.37,-73.9668205913781,-13.598428097145636
Burned,4064,18.02,221.72,-73.9525373783606,-13.595463656708041
Burned,3925,33.95,278.3,-73.95684929172437,-13.590882248759037
Burned,3445,30.55,151.34,-74.0058973062373,-13.572287122377766
Burned,3486,23.47,274.28,-74.01506012213532,-13.559620876871683
Burned,3644,22.9,245.06,-74.00401084414065,-13.556925931019315
Burned,3526,19.68,174.66,-74.00913124126014,-13.560159866042149
Burned,4133,31.94,301.28,-73.95442384045725,-13.55396149058172
Burned,4194,15.9,276.52,-73.95334586211631,-13.5545004797522
Burned,3565,21.95,212.49,-74.00832275750442,-13.559351382286444
Burned,3604,22.87,143.69,-74.00562781165206,-13.55611744726361
Burned,3597,24.91,137.06,-74.00697528457825,-13.558273403945499
Burned,4105,16.81,221.4,-73.95334586211631,-13.549649577217956
Burned,3315,26.77,253.21,-73.98218178273655,-13.591690732514742
Burned,4176,17.64,264.16,-73.95199838919012,-13.546415642195122
Burned,4213,17.19,173.82,-73.99403954448692,-13.515693259478233
Burned,3459,29.34,149.76,-74.01559911130579,-13.565549757746872
Burned,3535,22.05,177.64,-74.00859225208966,-13.559890371456909
Burned,4169,27.56,303.94,-73.9525373783606,-13.55234452307031
Burned,3886,26.65,275.55,-73.99269207156074,-13.558542898530739
Burned,4146,13.01,249.5,-73.9525373783606,-13.548302104291771
Burned,3539,23.15,256.87,-74.01398214379438,-13.557734414775034
Burned,3190,31.61,178.45,-74.00185488745876,-13.584683873298609
Burned,4173,17.77,249.29,-73.95199838919012,-13.546685136780361
Burned,4180,14.33,314.19,-73.95145940001966,-13.551266544729366
Burned,3469,26.06,228.54,-73.96035272133244,-13.606512934702714
Burned,3443,27.58,172.67,-73.99942943619163,-13.569322681940172
Burned,4078,24.81,124.07,-73.95657979713914,-13.550188566388421
Burned,3606,16.27,183.27,-74.01209568169773,-13.546954631365601
Burned,3522,18.8,182.8,-74.00832275750442,-13.560159866042149
Burned,3514,23.99,190.79,-74.00940073584536,-13.560429360627388
Burned,3670,24.88,255.86,-73.98676319068555,-13.57471257364488
Burned,3287,33.32,196.18,-73.99781246868022,-13.584144884128143
Burned,3516,24.21,270.0,-73.95873575382103,-13.606782429287954
Burned,4150,23.64,278.51,-73.9525373783606,-13.546685136780361
Burned,3942,32.27,161.55,-73.95684929172437,-13.587648313736203
Burned,4162,15.71,242.59,-73.95199838919012,-13.548032609706532
Burned,3394,9.29,217.65,-73.99808196326546,-13.579832970764365
Burned,3724,21.77,253.52,-74.002124382044,-13.55665643643409
Burned,3596,23.6,298.79,-74.01559911130579,-13.544259685513232
Burned,3593,21.94,124.24,-74.00616680082254,-13.557195425604554
Burned,3384,23.24,224.27,-73.98056481522514,-13.596811129634226
Burned,4191,18.5,264.45,-73.95145940001966,-13.546415642195122
Burned,3824,47.24,306.79,-73.95900524840626,-13.591421237929517
Burned,4161,24.68,299.56,-73.95280687294584,-13.55261401765555
Burned,4115,35.2,306.63,-73.95469333504249,-13.55396149058172
Burned,4180,14.95,136.69,-73.99538701741311,-13.517040732404418
Burned,3454,32.87,121.74,-74.0142516383796,-13.563663295650223
Burned,4195,14.16,239.11,-73.95092041084918,-13.547493620536066
Burned,3620,5.55,180.0,-74.0050888224816,-13.55476997433744
Burned,4124,25.05,266.03,-73.95307636753107,-13.547224125950827
Burned,3832,31.78,276.0,-73.95900524840626,-13.592499216270447
Burned,3505,23.63,294.02,-74.01479062755008,-13.559890371456909
Burned,3431,19.83,220.27,-73.99754297409498,-13.57740751949725
Burned,3631,18.87,112.26,-74.00616680082254,-13.555847952678384
Burned,3560,14.73,210.45,-73.99592600658357,-13.569861671110637
Burned,3572,14.73,149.55,-74.00481932789636,-13.562585317309278
Burned,3690,15.9,276.53,-74.01532961672055,-13.536983331711873
Burned,4199,15.84,235.22,-73.95038142167871,-13.548302104291771
Burned,3656,21.83,246.16,-74.00374134955541,-13.556925931019315
Burned,4151,19.27,270.0,-73.9525373783606,-13.546954631365601
Burned,3743,27.41,275.37,-74.00158539287352,-13.557195425604554
Burned,3628,26.48,212.34,-74.0029328657997,-13.560159866042149
Burned,4074,25.73,300.25,-73.95496282962772,-13.553153006826015
Burned,4228,18.78,35.98,-73.99377004990168,-13.514345786552049
Burned,3511,18.78,180.0,-74.0104787141863,-13.560429360627388
Burned,4198,15.34,245.6,-73.95118990543442,-13.546954631365601
Burned,3553,29.11,253.1,-74.01371264920914,-13.557734414775034
Burned,3943,29.05,278.38,-73.95604080796866,-13.588456797491922
Burned,4071,22.84,278.84,-73.98137329898084,-13.53536636420045
Burned,4155,13.39,237.05,-73.95199838919012,-13.548571598877011
Burned,3524,21.51,170.27,-74.0088617466749,-13.560159866042149
Burned,3682,23.63,294.01,-73.98649369610033,-13.574443079059655
Burned,3535,11.88,180.0,-74.00913124126014,-13.559890371456909
Burned,3602,30.59,170.27,-73.98891914736744,-13.572017627792526
Burned,4081,19.7,210.78,-73.95307636753107,-13.593846689196631
Burned,4090,22.4,126.1,-73.97840885854325,-13.541295245075638
Burned,3265,37.7,202.82,-74.02125849759574,-13.569861671110637
Burned,3550,13.6,254.48,-74.00913124126014,-13.567975209013987
Burned,3192,27.36,151.14,-73.99942943619163,-13.586031346224793
Burned,4115,36.07,302.23,-73.95415434587201,-13.553153006826015
Burned,4148,23.63,294.02,-73.95334586211631,-13.55288351224079
Burned,3669,27.78,293.55,-73.98676319068555,-13.574443079059655
Burned,3563,14.17,112.62,-74.00535831706682,-13.563393801064983
Burned,4205,16.64,167.13,-73.99430903907216,-13.515962754063473
Burned,4198,16.89,298.67,-73.95038142167871,-13.55045806097366
Burned,3666,18.58,250.29,-74.00347185497017,-13.556925931019315
Burned,3333,27.58,315.46,-74.0142516383796,-13.569861671110637
Burned,4209,15.86,155.77,-73.99646499575404,-13.516501743233938
Burned,3505,16.25,218.95,-73.97032402098617,-13.594655172952336
Burned,4189,13.89,233.9,-73.95118990543442,-13.547493620536066
Burned,3503,17.77,249.29,-73.97032402098617,-13.594924667537576
Burned,4160,11.91,232.13,-73.9517288946049,-13.548571598877011
Burned,3469,21.95,147.51,-74.0058973062373,-13.571748133207286
Burned,3478,28.81,238.0,-73.96035272133244,-13.606243440117488
Burned,4153,23.24,296.89,-73.95334586211631,-13.553153006826015
Burned,3464,30.9,149.94,-74.01802456257292,-13.565549757746872
Burned,3599,24.68,119.56,-74.00616680082254,-13.556925931019315
Burned,4194,16.15,246.96,-73.95011192709347,-13.54884109346225
Burned,3473,34.13,286.65,-74.01532961672055,-13.559620876871683
Burned,4216,23.98,216.8,-73.95145940001966,-13.545337663854177
Burned,3862,22.63,346.13,-73.96520362386669,-13.573904089889176
Burned,3510,28.83,308.14,-74.01479062755008,-13.560159866042149
Burned,3760,24.43,261.8,-74.0013158982883,-13.55665643643409
Burned,3290,36.33,187.81,-73.99511752282787,-13.583336400372438
Burned,4083,24.39,122.38,-73.9563103025539,-13.549649577217956
Burned,3463,23.67,175.64,-73.99969893077687,-13.569053187354932
Burned,3570,30.35,199.96,-73.95873575382103,-13.604895967191304
Burned,4153,17.9,258.43,-73.9525373783606,-13.547763115121306
Burned,3566,28.0,155.97,-74.00724477916349,-13.559351382286444
Burned,3466,14.3,152.78,-73.97679189103182,-13.591960227099982
Burned,3471,15.07,154.35,-73.97706138561706,-13.591960227099982
Burned,4137,19.2,245.27,-73.97463593434995,-13.549380082632716
Burned,3504,24.4,177.9,-73.9592747429915,-13.605973945532249
Burned,3341,22.18,172.96,-73.99996842536211,-13.581180443690549
Burned,4063,17.64,275.84,-73.95415434587201,-13.550997050144126
Burned,3870,19.13,286.26,-73.95846625923579,-13.591960227099982
Burned,4165,14.62,236.06,-73.95145940001966,-13.548571598877011
Burned,4173,25.55,321.16,-73.95334586211631,-13.553691995996495
Burned,3480,29.62,284.85,-74.01506012213532,-13.559081887701204
Burned,3501,11.12,205.06,-73.96709008596333,-13.598428097145636
Burned,3340,39.66,280.12,-73.98218178273655,-13.593577194611392
Burned,4123,33.57,311.18,-73.95307636753107,-13.551805533899845
Burned,3488,18.29,213.65,-73.97382745059423,-13.592768710855687
Burned,4174,24.39,312.72,-73.9517288946049,-13.551266544729366
Burned,3203,28.84,178.27,-74.00266337121447,-13.584414378713383
Burned,3399,18.55,209.75,-73.98083430981036,-13.59627214046376
Burned,4216,18.86,185.59,-73.99511752282787,-13.515423764892994
Burned,3168,33.57,180.0,-74.00239387662923,-13.584953367883848
Burned,4123,27.68,310.39,-73.95361535670155,-13.55234452307031
Burned,3476,22.4,145.56,-74.00616680082254,-13.571748133207286
Burned,3302,17.47,192.22,-73.99969893077687,-13.57471257364488
Burned,3292,35.34,200.63,-73.99484802824263,-13.583336400372438
Burned,3793,21.31,197.38,-73.99296156614598,-13.564471779405928
Burned,4099,30.17,303.84,-73.95442384045725,-13.553153006826015
Burned,3543,14.93,240.95,-74.00643629540777,-13.559620876871683
Burned,3856,34.94,252.47,-73.95873575382103,-13.592229721685221
